url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Spider-Man 3",Movie,"Action, Adventure, Sci-Fi",2007,tt0413300,6.3,651871,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Constantine,Movie,"Action, Fantasy, Horror",2005,tt0360486,7,382616,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, FR, GT, JM, LC, MC, MX, NI, NL, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
,"The Mummy",Movie,"Action, Adventure, Fantasy",1999,tt0120616,7.1,471417,"BE, FR"
,"Rear Window",Movie,"Mystery, Thriller",1954,tt0047396,8.5,532614,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Apollo 13",Movie,"Adventure, Drama, History",1995,tt0112384,7.7,320658,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Fat Girl",Movie,Drama,2001,tt0243255,6.4,13081,"AG, BB, BS, HN, NI, TT, US"
,"The Birds",Movie,"Drama, Horror, Mystery",1963,tt0056869,7.6,208947,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Frenzy,Movie,Thriller,1972,tt0068611,7.4,50274,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Man Who Knew Too Much",Movie,"Drama, Thriller",1956,tt0049470,7.4,71141,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Wild Bunch",Movie,"Action, Adventure, Drama",1969,tt0065214,7.9,91623,"AR, BE, BO, BR, CL, CO, CR, FR, GT, MC, MX, PE, SV, UY"
,"The Da Vinci Code",Movie,"Mystery, Thriller",2006,tt0382625,6.6,465025,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, SI, SK, SV, TC, UY, VE"
,Solaris,Movie,"Drama, Mystery, Sci-Fi",1972,tt0069293,7.9,99920,"AG, BB, BS, HN, NI, TT, US"
,"To Kill a Mockingbird",Movie,"Crime, Drama",1962,tt0056592,8.3,337569,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Titanic,Movie,"Drama, Romance",1997,tt0120338,7.9,1309565,"DK, ES, FI, NO, SE"
,"City of God",Movie,"Crime, Drama",2002,tt0317248,8.6,816315,"AR, BO, BR, CL, CO, CR, ES, FR, GT, MX, PE, SV, UY"
,"Full Metal Jacket",Movie,"Drama, War",1987,tt0093058,8.2,804707,"AD, AG, AR, BB, BE, BO, BR, BS, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NI, NL, NO, PE, PT, SE, SV, TT, UY"
,"Independence Day",Movie,"Action, Adventure, Sci-Fi",1996,tt0116629,7,617108,US
,"The Matrix",Movie,"Action, Sci-Fi",1999,tt0133093,8.7,2097953,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
,"The Matrix Reloaded",Movie,"Action, Sci-Fi",2003,tt0234215,7.2,640747,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
,"The Matrix Revolutions",Movie,"Action, Sci-Fi",2003,tt0242653,6.7,551615,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
,"Men in Black",Movie,"Action, Adventure, Comedy",1997,tt0119654,7.3,625116,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, RO, SI, SK, SV, TC, UY, VE"
,"Men in Black II",Movie,"Action, Adventure, Comedy",2002,tt0120912,6.2,410999,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, SI, SK, SV, TC, UY, VE"
,Poltergeist,Movie,"Horror, Thriller",1982,tt0084516,7.3,184507,"AR, BO, BR, CL, CO, CR, GT, MX, NL, PE, SV, US, UY"
,"Wild Strawberries",Movie,"Drama, Romance",1957,tt0050986,8.1,117132,"AG, BB, BS, HN, NI, TT, US"
,"The Last Samurai",Movie,"Action, Drama",2003,tt0325710,7.8,479177,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
,"Wild Things",Movie,"Crime, Drama, Mystery",1998,tt0120890,6.6,133602,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Bodyguard",Movie,"Action, Drama, Music",1992,tt0103855,6.4,150651,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MC, MX, NL, PA, PE, PT, PY, SV, TC, UY, VE"
,Ghostbusters,Movie,"Action, Comedy, Fantasy",1984,tt0087332,7.8,461241,"BE, BZ, CZ, DO, EC, FR, JM, LC, PA, PY, RO, TC, VE"
,Grease,Movie,"Comedy, Musical, Romance",1978,tt0077631,7.2,307108,"AG, BB, BS, ES, NI, TT"
,Trainspotting,Movie,Drama,1996,tt0117951,8.1,736536,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Interview with the Vampire",Movie,"Drama, Fantasy, Horror",1994,tt0110148,7.5,355131,"AD, AR, BE, BO, BR, CL, CO, CR, ES, FR, GT, MX, PE, SV, US, UY"
,"The Wizard of Oz",Movie,"Adventure, Family, Fantasy",1939,tt0032138,8.1,436006,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
,"Bridget Jones's Diary",Movie,"Comedy, Drama, Romance",2001,tt0243155,6.8,268343,"FR, HN, RS, US"
,"When Harry Met Sally...",Movie,"Comedy, Drama, Romance",1989,tt0098635,7.7,247912,"CZ, RO"
,"Battleship Potemkin",Movie,"Drama, History, Thriller",1925,tt0015648,7.9,62308,"AG, BB, BS, HN, NI, TT, US"
,"Beauty and the Beast",Movie,"Drama, Fantasy, Romance",1946,tt0038348,7.9,28532,"AG, BB, BS, HN, NI, RS, TT, US"
,"Belle de Jour",Movie,"Drama, Romance",1967,tt0061395,7.6,50113,"AG, BB, BS, HN, NI, TT, US"
,Troy,Movie,"Adventure, Drama",2004,tt0332452,7.3,580739,"AD, AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NO, PA, PE, PT, PY, SE, SV, TC, UY, VE"
,"On the Waterfront",Movie,"Crime, Drama, Thriller",1954,tt0047296,8.1,167981,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"Paris, Texas",Movie,Drama,1984,tt0087884,8.1,124921,"AG, BB, BS, HN, NI, TT, US"
,"From Russia with Love",Movie,"Action, Adventure, Thriller",1963,tt0057076,7.3,147965,"AG, BB, BS, NI, TT"
,Goldfinger,Movie,"Action, Adventure, Thriller",1964,tt0058150,7.7,205586,"AG, BB, BS, NI, TT"
,"The Tin Drum",Movie,"Drama, War",1979,tt0078875,7.5,26324,"AG, BB, BS, HN, NI, TT, US"
,"The Marriage of Maria Braun",Movie,Drama,1979,tt0079095,7.7,15238,"AG, BB, BS, HN, NI, TT, US"
,"Saw IV",Movie,"Horror, Mystery, Thriller",2007,tt0890870,5.9,168044,US
,Twister,Movie,"Action, Adventure, Thriller",1996,tt0117998,6.5,237524,"AR, BO, BR, CL, CO, CR, CZ, GT, HN, MX, PE, RO, SV, UY"
,Ben-Hur,Movie,"Adventure, Drama",1959,tt0052618,8.1,257305,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
,"On Her Majesty's Secret Service",Movie,"Action, Adventure, Thriller",1969,tt0064757,6.7,101134,"AG, BB, BS, NI, TT"
,"Nanook of the North",Movie,Documentary,1922,tt0013427,7.6,13699,"AG, BB, BS, HN, NI, TT, US"
,Oldboy,Movie,"Action, Drama, Mystery",2003,tt0364569,8.3,653819,"DK, FI, NO, SE"
,"Harry Potter and the Sorcerer's Stone",Movie,"Adventure, Family, Fantasy",2001,tt0241527,7.6,876091,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Harry Potter and the Chamber of Secrets",Movie,"Adventure, Family, Fantasy",2002,tt0295297,7.4,707602,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Harry Potter and the Prisoner of Azkaban",Movie,"Adventure, Family, Fantasy",2004,tt0304141,7.9,707585,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Harry Potter and the Goblet of Fire",Movie,"Adventure, Family, Fantasy",2005,tt0330373,7.7,696338,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Harry Potter and the Order of the Phoenix",Movie,"Action, Adventure, Family",2007,tt0373889,7.5,647084,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Pearl Harbor",Movie,"Action, Drama, Romance",2001,tt0213149,6.2,356372,"AG, BB, BS, NI, TT"
,Aliens,Movie,"Action, Adventure, Sci-Fi",1986,tt0090605,8.4,788229,"AG, BB, BS, HN, NI, RS, TT, US"
,"Pulp Fiction",Movie,"Crime, Drama",1994,tt0110912,8.9,2269045,"AG, BB, BS, HN, NI, RS, TT"
,Contact,Movie,"Drama, Mystery, Sci-Fi",1997,tt0118884,7.5,298031,"BE, FR"
,"The Bridges of Madison County",Movie,"Drama, Romance",1995,tt0112579,7.6,90740,"AD, BE, BZ, DO, EC, ES, FR, JM, LC, MC, PT, PY, TC, VE"
,"The Spy Who Loved Me",Movie,"Action, Adventure, Thriller",1977,tt0076752,7,118046,"AG, BB, BS, NI, TT"
,"The Shining",Movie,"Drama, Horror",1980,tt0081505,8.4,1133699,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HR, JM, LC, MD, ME, MK, MX, NL, PA, PE, PL, PT, PY, SI, SK, SV, TC, US, UY, VE"
,"A Hard Day's Night",Movie,"Comedy, Musical",1964,tt0058182,7.5,48821,"AG, BB, BS, HN, NI, RS, TT, US"
,"A View to a Kill",Movie,"Action, Adventure, Thriller",1985,tt0090264,6.3,106474,"AG, BB, BS, NI, TT"
,"Licence to Kill",Movie,"Action, Adventure, Thriller",1989,tt0097742,6.7,113707,"AG, BB, BS, NI, TT"
,"Four Weddings and a Funeral",Movie,"Comedy, Drama, Romance",1994,tt0109831,7.1,169267,US
,"Top Gun",Movie,"Action, Drama",1986,tt0092099,6.9,514259,ES
,"The Sixth Sense",Movie,"Drama, Mystery, Thriller",1999,tt0167404,8.2,1073725,US
,"The Last Emperor",Movie,"Biography, Drama, History",1987,tt0093389,7.7,113356,"AG, BB, BS, HN, NI, TT, US"
,"V for Vendetta",Movie,"Action, Drama, Sci-Fi",2005,tt0434409,8.1,1194646,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
,Faces,Movie,Drama,1968,tt0062952,7.4,11954,"AG, BB, BS, HN, NI, TT, US"
,"From Dusk Till Dawn",Movie,"Action, Crime, Horror",1996,tt0116367,7.2,347409,"AG, BB, BS, NI, TT"
,"The Evil Dead",Movie,Horror,1981,tt0083907,7.4,237946,"AR, BA, BG, BO, BR, CL, CO, CR, GT, HR, HU, MD, ME, MK, MX, PE, PL, SI, SK, SV, UY"
,"Harry Potter and the Half-Blood Prince",Movie,"Action, Adventure, Family",2009,tt0417741,7.6,609042,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Goodfellas,Movie,"Biography, Crime, Drama",1990,tt0099685,8.7,1286037,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, NO, PA, PE, PY, SV, TC, UY, VE"
,"Gone with the Wind",Movie,"Drama, Romance, War",1939,tt0031381,8.2,339201,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
,"A Trip to the Moon",Movie,"Action, Adventure, Comedy",1902,tt0000417,8.1,57136,"AG, BB, BS, HN, NI, TT, US"
,"Monsieur Hulot's Holiday",Movie,Comedy,1953,tt0046487,7.3,20616,"AG, BB, BS, HN, NI, TT, US"
,Vampyr,Movie,"Fantasy, Horror",1932,tt0023649,7.4,21056,"AG, BB, BS, HN, NI, TT, US"
,"The Passion of Joan of Arc",Movie,"Biography, Drama, History",1928,tt0019254,8.1,62306,"AG, BB, BS, DK, FI, HN, NI, NO, SE, TT, US"
,Gattaca,Movie,"Drama, Sci-Fi, Thriller",1997,tt0119177,7.7,329178,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
,Kolya,Movie,"Comedy, Drama, Music",1996,tt0116790,7.7,16388,"CZ, SK"
,Platoon,Movie,"Drama, War",1986,tt0091763,8.1,446611,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Blue Velvet",Movie,"Crime, Drama, Mystery",1986,tt0090756,7.7,220302,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"City of Angels",Movie,"Drama, Fantasy, Romance",1998,tt0120632,6.7,129511,AD
,Persona,Movie,"Drama, Thriller",1966,tt0060827,8,133285,"AG, BB, BS, HN, NI, TT, US"
,Lolita,Movie,"Crime, Drama, Romance",1962,tt0056193,7.5,110532,"BZ, DO, EC, JM, LC, PY, TC, VE"
,"Night and Fog",Movie,"Documentary, History, Short",1956,tt0048434,8.6,21944,"AG, BB, BS, HN, NI, TT, US"
,Se7en,Movie,"Crime, Drama, Mystery",1995,tt0114369,8.6,1845139,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NI, NO, PA, PE, PT, PY, SE, SV, TC, TT, UY, VE"
,Shrek,Movie,"Adventure, Animation, Comedy",2001,tt0126029,7.9,751751,"AR, BO, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Shrek 2",Movie,"Adventure, Animation, Comedy",2004,tt0298148,7.3,516171,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Shrek the Third",Movie,"Adventure, Animation, Comedy",2007,tt0413267,6.1,338908,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Austin Powers: The Spy Who Shagged Me",Movie,"Action, Adventure, Comedy",1999,tt0145660,6.7,252619,"AD, BZ, DO, EC, ES, JM, LC, PA, PY, TC, VE"
,"Austin Powers in Goldmember",Movie,"Action, Adventure, Comedy",2002,tt0295178,6.2,225940,"AD, BZ, DO, EC, ES, JM, LC, PA, PY, TC, VE"
,"The Music Room",Movie,"Drama, Music",1958,tt0051792,7.9,6895,"AG, BB, BS, HN, NI, TT, US"
,Diabolique,Movie,"Crime, Drama, Horror",1955,tt0046911,8.1,70416,"AG, BB, BS, HN, NI, RS, TT, US"
,M,Movie,"Crime, Mystery, Thriller",1931,tt0022100,8.3,171778,"AG, BB, BS, HN, NI, TT, US"
,"Umberto D.",Movie,Drama,1952,tt0045274,8.2,28785,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PL, RO, SI, SK, TT, US"
,Duel,Movie,"Action, Thriller",1971,tt0067023,7.6,80427,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Close Encounters of the Third Kind",Movie,"Drama, Sci-Fi",1977,tt0075860,7.6,221210,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,Dune,Movie,"Action, Adventure, Sci-Fi",1984,tt0087182,6.3,183336,"AG, BB, BS, NI, TT, US"
,"In the Mood for Love",Movie,"Drama, Romance",2000,tt0118694,8.1,171060,"AG, BB, BS, DK, FI, HN, NI, NO, SE, TT, US"
,"Strangers on a Train",Movie,"Crime, Drama, Film-Noir",1951,tt0044079,7.9,143255,"BZ, DO, EC, JM, LC, PY, TC, VE"
,"Brief Encounter",Movie,"Drama, Romance",1945,tt0037558,8,45283,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Mask",Movie,"Action, Comedy, Crime",1994,tt0110475,6.9,432617,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
,"Black Hawk Down",Movie,"Action, Drama, History",2001,tt0265086,7.7,430714,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"Sleepless in Seattle",Movie,"Comedy, Drama, Romance",1993,tt0108160,6.8,193981,"AG, AR, BB, BE, BO, BS, CL, CO, CR, FR, GT, HN, MX, NI, PE, RS, SV, TT, UY"
,"Dangerous Liaisons",Movie,"Drama, Romance",1988,tt0094947,7.5,76264,"AD, BE, ES, FR, MC, PT"
,WarGames,Movie,"Action, Drama, Sci-Fi",1983,tt0086567,7.1,113550,"AG, BB, BS, HN, NI, RS, TT, US"
,"Singin' in the Rain",Movie,"Comedy, Musical, Romance",1952,tt0045152,8.3,265797,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
,"The Color Purple",Movie,Drama,1985,tt0088939,7.7,98969,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, UY, VE"
,"A Few Good Men",Movie,"Drama, Thriller",1992,tt0104257,7.7,294171,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Coffee and Cigarettes",Movie,"Comedy, Drama, Music",2003,tt0379217,7,68282,"AG, BB, BS, HN, NI, TT, US"
,Crash,Movie,Drama,1996,tt0115964,6.4,67716,"DK, FI, NO, SE"
,"All the President's Men",Movie,"Drama, History, Thriller",1976,tt0074119,7.9,128425,"DK, FI, NL, NO, SE"
,"The World of Apu",Movie,Drama,1959,tt0052572,8.4,17171,"AG, BB, BS, HN, NI, TT, US"
,Aparajito,Movie,Drama,1956,tt0048956,8.2,16396,"AG, BB, BS, HN, NI, RS, TT, US"
,"City Lights",Movie,"Comedy, Drama, Romance",1931,tt0021749,8.5,199873,"AG, BB, BS, HN, NI, TT, US"
,"Cool Hand Luke",Movie,"Crime, Drama",1967,tt0061512,8.1,191473,"BE, FR, MC"
,"Pandora's Box",Movie,"Crime, Drama, Romance",1929,tt0018737,7.7,12095,"AG, BB, BS, HN, NI, TT, US"
,"The Thomas Crown Affair",Movie,"Crime, Drama, Romance",1968,tt0063688,6.9,28897,"CZ, MK, RO"
,"The Thomas Crown Affair",Movie,"Crime, Romance, Thriller",1999,tt0155267,6.8,102203,"BA, BG, CZ, HN, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
,"The Great Dictator",Movie,"Comedy, Drama, War",1940,tt0032553,8.4,241614,"AG, BB, BS, HN, NI, RS, TT, US"
,Bullitt,Movie,"Action, Crime, Thriller",1968,tt0062765,7.4,77238,"BE, FR, MC"
,"Dead Man",Movie,"Adventure, Comedy, Drama",1995,tt0112817,7.5,104468,"AG, BB, BS, HN, NI, RS, TT, US"
,"Dawn of the Dead",Movie,"Action, Horror",2004,tt0363547,7.3,277205,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Gremlins,Movie,"Comedy, Fantasy, Horror",1984,tt0087363,7.3,253456,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, PE, PT, PY, SV, TC, US, UY, VE"
,"Gremlins 2: The New Batch",Movie,"Comedy, Fantasy, Horror",1990,tt0099700,6.4,114737,"AD, AR, BE, BO, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, US, UY, VE"
,Godzilla,Movie,"Action, Sci-Fi, Thriller",1998,tt0120685,5.4,206346,"AG, BA, BB, BG, BS, CZ, ES, HN, HR, HU, MD, ME, MK, NI, PL, RO, RS, SI, SK, TT"
,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",Movie,"Comedy, War",1964,tt0057012,8.3,527027,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"The Pink Panther",Movie,"Comedy, Crime, Romance",1963,tt0057413,7,57717,"AG, BB, BS, HN, NI, TT, US"
,"For a Few Dollars More",Movie,"Drama, Western",1965,tt0059578,8.2,280582,"AG, BB, BS, HN, NI, TT"
,"The Lady Vanishes",Movie,"Mystery, Thriller",1938,tt0030341,7.7,58182,"AG, BB, BS, HN, NI, RS, TT, US"
,"Lethal Weapon",Movie,"Action, Crime, Thriller",1987,tt0093409,7.6,281237,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MX, NO, PE, PT, SE, SV, UY"
,"Lethal Weapon 2",Movie,"Action, Crime, Thriller",1989,tt0097733,7.3,192152,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MX, NO, PE, PT, SE, SV, UY"
,"Lethal Weapon 3",Movie,"Action, Crime, Thriller",1992,tt0104714,6.7,181159,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NO, PE, PT, SE, SV, UY"
,"Lethal Weapon 4",Movie,"Action, Crime, Thriller",1998,tt0122151,6.6,174392,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NO, PE, PT, SE, SV, UY"
,"Lawrence of Arabia",Movie,"Adventure, Biography, Drama",1962,tt0056172,8.3,320999,US
,"Ice Age: The Meltdown",Movie,"Adventure, Animation, Comedy",2006,tt0438097,6.8,301670,"CZ, RO"
,Madagascar,Movie,"Adventure, Animation, Comedy",2005,tt0351283,6.9,446537,"AR, BO, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Mission: Impossible",Movie,"Action, Adventure, Thriller",1996,tt0117060,7.2,478417,"DK, ES, FI, NO, SE"
,"Mission: Impossible II",Movie,"Action, Adventure, Thriller",2000,tt0120755,6.1,383723,"DK, ES, FI, NO"
,"Mission: Impossible III",Movie,"Action, Adventure, Thriller",2006,tt0317919,6.9,396426,"DK, ES, FI, NO"
,Spaceballs,Movie,"Adventure, Comedy, Sci-Fi",1987,tt0094012,7.1,211226,"AG, BB, BS, HN, NI, RS, TT"
,"The Gold Rush",Movie,"Adventure, Comedy, Drama",1925,tt0015864,8.1,120574,"AG, BB, BS, HN, NI, TT, US"
,"The Maltese Falcon",Movie,"Crime, Film-Noir, Mystery",1941,tt0033870,7.9,168431,"BZ, DO, EC, JM, LC, PY, TC, VE"
,Spartacus,Movie,"Adventure, Biography, Drama",1960,tt0054331,7.9,145392,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Dog Day Afternoon",Movie,"Biography, Crime, Drama",1975,tt0072890,8,277350,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Seven Years in Tibet",Movie,"Adventure, Biography, Drama",1997,tt0120102,7.1,158660,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Dirty Harry",Movie,"Action, Crime, Thriller",1971,tt0066999,7.7,171438,"AD, BE, BZ, DK, DO, EC, ES, FI, FR, JM, LC, MC, NO, PA, PT, PY, SE, TC, VE"
,Eraserhead,Movie,"Fantasy, Horror",1977,tt0074486,7.3,130520,"AG, BB, BS, HN, NI, TT, US"
,"Chimes at Midnight",Movie,"Comedy, Drama, History",1965,tt0059012,7.6,10402,"AG, BB, BS, HN, NI, TT, US"
,Stagecoach,Movie,"Adventure, Drama, Western",1939,tt0031971,7.8,55065,"AG, BB, BS, HN, NI, TT, US"
,"Double Indemnity",Movie,"Crime, Drama, Film-Noir",1944,tt0036775,8.3,170394,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Mulholland Drive",Movie,"Drama, Mystery, Thriller",2001,tt0166924,7.9,391237,FR
,Sommersby,Movie,"Drama, Mystery, Romance",1993,tt0108185,6.3,23572,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The French Connection",Movie,"Action, Crime, Drama",1971,tt0067116,7.7,138762,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Hidden Fortress",Movie,"Action, Adventure, Drama",1958,tt0051808,8.1,43114,"AG, BB, BS, HN, NI, TT, US"
,"Elevator to the Gallows",Movie,"Crime, Drama, Thriller",1958,tt0051378,7.9,29408,"AG, BB, BS, HN, NI, RS, TT, US"
